5.600000 0.000000 0.088203 0.911797
5.640000 0.000000 0.086439 0.913561
5.680000 0.000000 0.084710 0.915290
5.720000 0.000000 0.083016 0.916984
5.760000 0.000000 0.081355 0.918645
5.800000 0.000000 0.079728 0.920272
5.840000 0.000000 0.078134 0.921866
5.880000 0.000000 0.076571 0.923429
5.920000 0.000000 0.075040 0.924960
5.960000 0.000000 0.073539 0.926461
6.000000 0.000000 0.072068 0.927932
6.040000 0.000000 0.070627 0.929373
6.080000 0.000000 0.069214 0.930786
6.120000 0.000000 0.067830 0.932170
6.160000 0.000000 0.066473 0.933527
6.200000 0.000000 0.065144 0.934856
6.240000 0.000000 0.063841 0.936159
6.280000 0.000000 0.062564 0.937436
6.320000 0.000000 0.061313 0.938687
6.360000 0.000000 0.060087 0.939913
6.400000 0.000000 0.058885 0.941115
6.440000 0.000000 0.057707 0.942293
6.480000 0.000000 0.056553 0.943447
6.520000 0.000000 0.055422 0.944578
6.560000 0.000000 0.054314 0.945686
6.600000 0.000000 0.053227 0.946773
6.640000 0.000000 0.052163 0.947837
6.680000 0.000000 0.051120 0.948880
6.720000 0.000000 0.050097 0.949903
6.760000 0.000000 0.049095 0.950905
6.800000 0.000000 0.048113 0.951887
6.840000 0.000000 0.047151 0.952849
6.880000 0.000000 0.046208 0.953792
6.920000 0.000000 0.045284 0.954716
6.960000 0.000000 0.044378 0.955622
7.000000 0.000000 0.043491 0.956509
7.040000 0.000000 0.042621 0.957379
7.080000 0.000000 0.041768 0.958232
7.120000 0.000000 0.040933 0.959067
7.160000 0.000000 0.040114 0.959886
7.200000 0.000000 0.039312 0.960688
7.240000 0.000000 0.038526 0.961474
7.280000 0.000000 0.037755 0.962245
7.320000 0.000000 0.037000 0.963000
7.360000 0.000000 0.036260 0.963740
7.400000 0.000000 0.035535 0.964465
7.440000 0.000000 0.034824 0.965176
7.480000 0.000000 0.034128 0.965872
7.520000 0.000000 0.033445 0.966555
7.560000 0.000000 0.032776 0.967224
7.600000 0.000000 0.032121 0.967879
7.640000 0.000000 0.031478 0.968522
7.680000 0.000000 0.030849 0.969151
7.720000 0.000000 0.030232 0.969768
7.760000 0.000000 0.029627 0.970373
7.800000 0.000000 0.029035 0.970965
7.840000 0.000000 0.028454 0.971546
7.880000 0.000000 0.027885 0.972115
7.920000 0.000000 0.027327 0.972673
7.960000 0.000000 0.026781 0.973219
8.000000 0.000000 0.026245 0.973755
8.040000 0.000000 0.025720 0.974280
8.080000 0.000000 0.025206 0.974794
8.120000 0.000000 0.024702 0.975298
8.160000 0.000000 0.024208 0.975792
8.200000 0.000000 0.023723 0.976277
8.240000 0.000000 0.023249 0.976751
8.280000 0.000000 0.022784 0.977216
8.320000 0.000000 0.022328 0.977672
8.360000 0.000000 0.021882 0.978118
8.400000 0.000000 0.021444 0.978556
8.440000 0.000000 0.021015 0.978985
8.480000 0.000000 0.020595 0.979405
8.520000 0.000000 0.020183 0.979817
8.560000 0.000000 0.019779 0.980221
8.600000 0.000000 0.019384 0.980616
8.640000 0.000000 0.018996 0.981004
